breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
track,Ellerslie,4,4,4.0,15.4,3.85,1.0,4.85,0.5808479721255022
track,Townsville,7,5,7.0,15.2,2.1714285714285713,0.7142857142857143,4.671428571428572,0.4399669667912007
track,Kangaroo Island,2,2,2.0,15.0,7.5,1.0,8.5,0.8867852268028922
track,Avondale,2,2,2.0,14.8,7.4,1.0,8.4,0.7603858017282172
track,Bordertown,3,3,3.0,14.4,4.8,1.0,5.8,0.8287537222702421
track,Moruya,2,2,2.0,14.0,7.0,1.0,8.0,0.8169688426653238
track,Gawler,2,2,2.0,13.5,6.75,1.0,7.75,0.4878198553933837
track,Riccarton Park Synthetic,1,1,1.0,13.0,13.0,1.0,14.0,0.916610379060765
track,Towong,2,2,2.0,12.9,6.45,1.0,7.45,0.8283095128939064
track,Moe,2,2,2.0,12.3,6.15,1.0,7.15,0.8244527937669601
track,Alice Springs,6,3,6.0,12.1,2.0166666666666666,0.5,7.1499999999999995,0.5725161542748337
track,Queanbeyan,4,3,4.0,12.0,3.0,0.75,4.925,0.5562534629928961
track,Balaklava,6,4,6.0,11.9,1.9833333333333334,0.6666666666666666,5.233333333333333,0.4824103003232205
track,Wagga,3,3,3.0,11.9,3.966666666666667,1.0,4.966666666666667,0.7961008905792296
track,Ascot Park,2,2,2.0,11.5,5.75,1.0,6.75,0.8614734337353298
track,Waipukurau,1,1,1.0,11.0,11.0,1.0,12.0,0.834454778089164
track,Parkes,2,2,2.0,11.0,5.5,1.0,6.5,0.6616529549280544
track,Ararat,3,3,3.0,10.8,3.6,1.0,4.6000000000000005,0.797886670789257
track,Swan Hill,4,3,4.0,10.7,2.675,0.75,6.675,0.6750013759334308
track,Stony Creek,2,2,2.0,10.5,5.25,1.0,6.25,0.8216585988228885
track,Murray Bridge,2,2,2.0,10.5,5.25,1.0,6.25,0.7986566662089314
track,Edenhope,1,1,1.0,10.0,10.0,1.0,11.0,0.908082144835223
track,Narromine,1,1,1.0,10.0,10.0,1.0,11.0,0.597585522226011
track,Gatton,5,3,5.0,9.9,1.98,0.6,6.58,0.5580942806772551
track,Barcaldine,2,2,2.0,9.7,4.85,1.0,5.85,0.8256588089427317
track,Rockingham,2,2,2.0,9.4,4.7,1.0,5.7,0.6541102003530292
track,Te Rapa,2,2,2.0,8.5,4.25,1.0,5.25,0.7782700914782361
track,Port Augusta,2,2,2.0,8.5,4.25,1.0,5.25,0.6649823393816443
track,Narrogin,4,3,4.0,8.2,2.05,0.75,4.675,0.5704382502233236
track,Quirindi,1,1,1.0,8.0,8.0,1.0,9.0,0.8257809458344871
track,Casterton,2,2,2.0,7.9,3.95,1.0,4.95,0.7474056667039368
track,Tuncurry,2,2,2.0,7.6,3.8,1.0,4.8,0.7800597769999447
track,Armidale,3,2,3.0,7.5,2.5,0.6666666666666666,4.966666666666667,0.6998187773923036
track,Bairnsdale,3,3,3.0,7.2,2.4,1.0,3.4,0.7047206756529701
track,Orange,3,2,3.0,6.6,2.1999999999999997,0.6666666666666666,6.866666666666667,0.5532295937699009
track,Colac,1,1,1.0,6.5,6.5,1.0,7.5,0.8791525457781323
track,Caulfield Heath,2,2,2.0,6.4,3.2,1.0,4.2,0.5259046306054664
track,Clare,2,2,2.0,6.4,3.2,1.0,4.2,0.6470479540001004
track,Donald,2,2,2.0,6.199999999999999,3.0999999999999996,1.0,4.1,0.7767981036514477
track,Strathalbyn,3,2,3.0,6.1,2.033333333333333,0.6666666666666666,7.033333333333334,0.36688158774245005
track,Carnarvon,1,1,1.0,6.0,6.0,1.0,7.0,0.8674224167971171
track,Esperance,1,1,1.0,6.0,6.0,1.0,7.0,0.8311773175026111
track,Te Aroha,3,2,3.0,5.8,1.9333333333333333,0.6666666666666666,7.6000000000000005,0.6896904852371923
track,Northam,2,1,2.0,5.5,2.75,0.5,9.75,0.5829421168718539
track,Hamilton,2,2,2.0,5.199999999999999,2.5999999999999996,1.0,3.5999999999999996,0.7549870612571323
track,New Plymouth Raceway,2,1,2.0,5.0,2.5,0.5,7.25,0.5938391502913861
track,Nowra,2,2,2.0,4.5,2.25,1.0,3.25,0.5839081936786611
track,Oakbank,1,1,1.0,4.5,4.5,1.0,5.5,0.8042628317246022
track,Warracknabeal,1,1,1.0,3.8,3.8,1.0,4.8,0.7433809496450032
track,Dongara,1,1,1.0,3.8,3.8,1.0,4.8,0.8186196614420496
track,Sunshine Coast Poly Track,1,1,1.0,3.5999999999999996,3.5999999999999996,1.0,4.6,0.7560631544443664
track,Mt Isa,1,1,1.0,3.5,3.5,1.0,4.5,0.7904831558873162
track,Longreach,1,1,1.0,2.8,2.8,1.0,3.8,0.7737050922149755
track,Gosford,5,2,5.0,2.5999999999999996,0.5199999999999999,0.4,5.220000000000001,0.5297969370036562
track,Cowra,1,1,1.0,2.5,2.5,1.0,3.5,0.7458632295037441
track,Naracoorte,1,1,1.0,2.4,2.4,1.0,3.4,0.7470969204180065
track,Kalgoorlie,1,1,1.0,2.4,2.4,1.0,3.4,0.7489882513962703
track,Tennant Creek,1,1,1.0,2.3,2.3,1.0,3.3,0.7430142395290755
track,Wingatui,1,1,1.0,2.3,2.3,1.0,3.3,0.7452284859669169
track,Ballina,1,1,1.0,2.2,2.2,1.0,3.2,0.7337568623082642
track,Mudgee,1,1,1.0,2.2,2.2,1.0,3.2,0.7254447042730405
track,Tauranga,1,1,1.0,2.1,2.1,1.0,3.1,0.6399889998965054
track,Port Hedland,1,1,1.0,2.0,2.0,1.0,3.0,0.7031641103446938
track,Bunbury,1,0,1.0,-1.0,-1.0,0.0,6.5,0.3389181481247842
track,Bathurst,2,0,2.0,-2.0,-1.0,0.0,4.35,0.31603534333927286
distance_band,middle,380,333,380.0,1761.0,4.63421052631579,0.8763157894736842,6.454736842105263,0.6719013957970443
distance_band,sprint,403,338,403.0,1609.9,3.9947890818858562,0.8387096774193549,6.082630272952854,0.6687429427488356
distance_band,staying,83,80,83.0,443.0,5.337349397590361,0.963855421686747,6.556626506024097,0.777345813097646
condition,Good (4),405,331,405.0,1614.8,3.9871604938271603,0.817283950617284,6.186172839506173,0.6428867435549656
condition,Soft (5),148,134,148.0,694.1,4.689864864864865,0.9054054054054054,6.387162162162162,0.678932209607628
condition,Soft (6),97,88,97.0,470.2,4.847422680412371,0.9072164948453608,6.427835051546392,0.7223151780077995
condition,Good (3),81,75,81.0,420.7,5.193827160493827,0.9259259259259259,6.825925925925926,0.7082856572362591
condition,Soft (7),44,41,44.0,210.0,4.7727272727272725,0.9318181818181818,6.104545454545455,0.7649559108946634
condition,Heavy (8),43,40,43.0,199.7,4.644186046511628,0.9302325581395349,6.074418604651163,0.7621324724799997
condition,Heavy (9),18,16,18.0,99.5,5.527777777777778,0.8888888888888888,7.127777777777778,0.7633792990352322
condition,Heavy (10),15,14,15.0,61.9,4.126666666666667,0.9333333333333333,5.3533333333333335,0.7130625888698743
condition,Good,14,11,14.0,40.1,2.8642857142857143,0.7857142857142857,5.635714285714286,0.6725930507212193
condition,Firm,1,1,1.0,2.9,2.9,1.0,3.9,0.7760048313941481
field_size,12,139,120,139.0,584.6,4.205755395683453,0.8633093525179856,6.094244604316547,0.6510283119762917
field_size,14,95,89,95.0,505.1,5.3168421052631585,0.9368421052631579,6.570526315789474,0.693040791209398
field_size,13,108,96,108.0,494.4,4.5777777777777775,0.8888888888888888,6.510185185185185,0.6965004993637764
field_size,11,115,94,115.0,431.2,3.749565217391304,0.8173913043478261,5.897391304347827,0.6590340949093507
field_size,10,100,88,100.0,398.7,3.987,0.88,5.728,0.6645643134284094
field_size,16,70,61,70.0,374.0,5.3428571428571425,0.8714285714285714,7.410000000000001,0.7215270202778749
field_size,15,63,57,63.0,287.0,4.555555555555555,0.9047619047619048,6.031746031746032,0.7122333359530083
field_size,9,54,42,54.0,212.2,3.9296296296296296,0.7777777777777778,6.162962962962963,0.6650910885999095
field_size,17,33,27,33.0,138.5,4.196969696969697,0.8181818181818182,6.2303030303030305,0.7092843741741726
field_size,18,25,24,25.0,137.2,5.4879999999999995,0.96,6.667999999999999,0.7225559548337864
field_size,20,18,16,18.0,77.2,4.288888888888889,0.8888888888888888,6.733333333333333,0.6548825453883426
field_size,8,23,19,23.0,76.3,3.317391304347826,0.8260869565217391,6.121739130434783,0.7390178591613286
field_size,19,13,11,13.0,70.9,5.453846153846154,0.8461538461538461,7.915384615384616,0.6530231200106523
field_size,22,4,3,4.0,10.899999999999999,2.7249999999999996,0.75,4.55,0.5929879648911642
field_size,21,3,2,3.0,10.1,3.3666666666666667,0.6666666666666666,8.033333333333333,0.5861274369895767
field_size,24,2,2,2.0,6.6,3.3,1.0,4.3,0.47249822072373115
field_size,7,1,0,1.0,-1.0,-1.0,0.0,3.3,0.43370076216244957
market_rank,4.0,120,103,120.0,686.8,5.723333333333333,0.8583333333333333,7.8425,0.7186723109384732
market_rank,2.0,240,207,240.0,681.2,2.8383333333333334,0.8625,4.465,0.6563782320350942
market_rank,5.0,87,78,87.0,661.0,7.597701149425287,0.896551724137931,9.666666666666666,0.7482341304312766
market_rank,3.0,149,129,149.0,612.3,4.109395973154362,0.8657718120805369,5.953020134228188,0.6755219198834981
market_rank,6.0,50,40,50.0,397.0,7.94,0.8,11.34,0.7235902060122734
market_rank,1.0,182,161,182.0,389.1,2.137912087912088,0.8846153846153846,3.560989010989011,0.6259859540642211
market_rank,7.0,27,24,27.0,275.5,10.203703703703704,0.8888888888888888,12.648148148148149,0.7882325334332778
market_rank,8.0,10,9,10.0,112.0,11.2,0.9,13.6,0.7934705510907926
market_rank,9.0,1,0,1.0,-1.0,-1.0,0.0,15.0,0.49911255265224286
model_rank,1.0,866,751,866.0,3813.9,4.4040415704388,0.8672055427251733,6.291339491916859,0.6805376891660072
price_quality,FLUC2,866,751,866.0,3813.9,4.4040415704388,0.8672055427251733,6.291339491916859,0.6805376891660072
